id,matchPeriod,minute,second,type.primary,type.secondary,team.name,player.name,location.x,location.y,pass.endLocation.x,pass.endLocation.y,pass.recipient.name,pass.accurate,shot.xg,shot.isGoal,shot.onTarget
100694,2H,52,25,touch,,Sydney FC,Rodwell,57.3,73.6,,,,,,,
100116,2H,52,28,pass,short_or_medium_pass,Sydney FC,Burgess,12.7,67.6,35.1,85.4,Girdwood-Reich,True,,,
100336,2H,52,42,pass,short_or_medium_pass,Melbourne Victory,Izzo,3.2,51.5,43.9,63.2,Brimmer,True,,,
100172,2H,53,5,pass,short_or_medium_pass,Sydney FC,Caceres,49.8,50.8,56.4,70.0,Kucharski,True,,,
100180,2H,53,23,pass,short_or_medium_pass,Sydney FC,Caceres,38.0,56.8,71.1,75.1,Brattan,True,,,
100869,2H,53,27,touch,,Melbourne Victory,Kalifa,18.9,55.0,,,,,,,
100146,2H,53,28,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,27.9,77.6,53.9,64.3,Kucharski,True,,,
100607,2H,53,29,touch,,Sydney FC,Kucharski,86.2,93.0,,,,,,,
100171,2H,53,32,pass,short_or_medium_pass,Sydney FC,Caceres,48.5,52.3,51.0,66.3,Kucharski,True,,,
100552,2H,53,35,touch,,Sydney FC,Brattan,17.9,39.0,,,,,,,
100762,2H,53,35,touch,,Melbourne Victory,Bacus,58.6,10.9,,,,,,,
100094,2H,53,36,pass,short_or_medium_pass,Sydney FC,Rodwell,25.4,38.2,49.8,49.2,Caceres,True,,,
100817,2H,53,38,touch,,Melbourne Victory,Arslan,61.3,65.2,,,,,,,
100342,2H,53,41,pass,short_or_medium_pass,Melbourne Victory,Vidosic,28.7,13.4,26.6,72.7,Roderick,True,,,
100384,2H,53,45,pass,short_or_medium_pass,Melbourne Victory,Neyder,27.5,82.7,30.1,62.8,Roderick,True,,,
100716,2H,53,47,touch,,Sydney FC,Lolley,39.8,89.6,,,,,,,
100135,2H,53,54,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,19.8,78.5,42.9,43.9,Caceres,True,,,
100339,2H,53,54,pass,short_or_medium_pass,Melbourne Victory,Vidosic,17.1,19.4,8.2,58.2,Izzo,True,,,
100078,2H,53,56,pass,short_or_medium_pass,Sydney FC,Rodwell,22.9,39.8,29.2,11.7,Grant,True,,,
100270,2H,53,57,pass,short_or_medium_pass,Sydney FC,Brattan,78.3,80.2,37.4,54.5,Caceres,True,,,
100388,2H,54,1,pass,short_or_medium_pass,Melbourne Victory,Neyder,33.4,89.7,17.6,62.7,Roderick,True,,,
100800,2H,54,3,touch,,Melbourne Victory,Chiba,11.4,9.9,,,,,,,
100614,2H,54,6,touch,,Sydney FC,Kucharski,79.0,78.3,,,,,,,
100584,2H,54,8,touch,,Sydney FC,Lolley,77.3,72.4,,,,,,,
100827,2H,54,8,touch,,Melbourne Victory,Rojas,10.5,20.0,,,,,,,
100572,2H,54,13,touch,,Sydney FC,Kucharski,20.0,80.2,,,,,,,
100891,2H,54,14,touch,,Melbourne Victory,Chiba,13.3,52.6,,,,,,,
100863,2H,54,19,touch,,Melbourne Victory,Rojas,23.5,18.7,,,,,,,
100868,2H,54,39,touch,,Melbourne Victory,Roderick,41.7,54.4,,,,,,,
100035,2H,54,40,pass,short_or_medium_pass,Sydney FC,Redmayne,5.4,53.0,23.9,90.5,Girdwood-Reich,True,,,
100108,2H,54,43,pass,short_or_medium_pass,Sydney FC,Burgess,32.9,57.9,23.0,16.9,Grant,True,,,
100134,2H,54,43,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,17.4,78.8,23.0,56.4,Burgess,True,,,
100254,2H,54,43,pass,short_or_medium_pass,Sydney FC,Teague,77.2,51.0,20.9,19.2,Grant,True,,,
100383,2H,54,45,pass,short_or_medium_pass,Melbourne Victory,Neyder,24.3,83.2,15.8,34.2,Geria,True,,,
100417,2H,54,45,pass,short_or_medium_pass,Melbourne Victory,Brimmer,31.8,63.4,26.1,10.1,Vidosic,True,,,
100077,2H,54,46,pass,short_or_medium_pass,Sydney FC,Rodwell,23.0,38.3,28.8,16.7,Grant,True,,,
100650,2H,54,52,touch,,Sydney FC,Lolley,35.9,59.2,,,,,,,
100532,2H,55,4,touch,,Sydney FC,Lolley,1.0,36.9,,,,,,,
100788,2H,55,23,touch,,Melbourne Victory,Neyder,1.0,28.4,,,,,,,
100149,2H,55,25,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,28.4,81.8,57.8,71.4,Kucharski,True,,,
100782,2H,55,29,touch,,Melbourne Victory,Bacus,14.3,39.8,,,,,,,
100866,2H,55,47,touch,,Melbourne Victory,Roderick,26.7,62.4,,,,,,,
100885,2H,55,48,touch,,Melbourne Victory,Roderick,46.5,47.3,,,,,,,
100709,2H,55,57,touch,,Sydney FC,Brattan,55.2,81.8,,,,,,,
100333,2H,56,3,pass,short_or_medium_pass,Melbourne Victory,Izzo,11.1,53.7,34.1,70.6,Roderick,True,,,
100404,2H,56,4,pass,short_or_medium_pass,Melbourne Victory,Arslan,41.9,35.8,29.1,84.4,Neyder,True,,,
100235,2H,56,6,pass,short_or_medium_pass,Sydney FC,Kucharski,57.3,75.4,77.6,87.6,Brattan,True,,,
100360,2H,56,23,pass,short_or_medium_pass,Melbourne Victory,Geria,20.1,37.9,23.9,12.4,Vidosic,True,,,
100646,2H,56,23,touch,,Sydney FC,Segecic,36.2,74.0,,,,,,,
100332,2H,56,34,pass,short_or_medium_pass,Melbourne Victory,Izzo,3.9,58.3,27.0,59.4,Roderick,True,,,
100473,2H,56,35,pass,short_or_medium_pass,Melbourne Victory,Kalifa,71.1,84.9,27.1,85.4,Neyder,True,,,
100439,2H,56,39,pass,short_or_medium_pass,Melbourne Victory,Brimmer,45.8,52.3,68.5,95.0,Kalifa,True,,,
100871,2H,56,40,touch,,Melbourne Victory,Neyder,35.9,91.9,,,,,,,
100160,2H,56,49,pass,short_or_medium_pass,Sydney FC,Caceres,46.4,50.9,24.1,37.7,Rodwell,True,,,
100428,2H,56,55,pass,short_or_medium_pass,Melbourne Victory,Brimmer,46.3,61.5,37.6,38.7,Arslan,True,,,
100909,2H,57,10,touch,,Melbourne Victory,Kalifa,78.3,84.5,,,,,,,
100890,2H,57,11,touch,,Melbourne Victory,Vidosic,1.0,43.9,,,,,,,
100654,2H,57,15,touch,,Sydney FC,Rodwell,15.9,83.6,,,,,,,
100365,2H,57,17,pass,short_or_medium_pass,Melbourne Victory,Geria,9.6,45.0,66.5,11.0,Rojas,True,,,
100824,2H,57,25,touch,,Melbourne Victory,Arslan,66.7,64.3,,,,,,,
100183,2H,57,27,pass,short_or_medium_pass,Sydney FC,Lolley,57.7,18.0,1.0,45.8,Redmayne,True,,,
100276,2H,57,34,pass,short_or_medium_pass,Sydney FC,Brattan,70.1,67.2,69.0,21.9,Segecic,True,,,
100053,2H,57,37,pass,short_or_medium_pass,Sydney FC,Grant,37.0,30.8,17.1,40.3,Rodwell,True,,,
100748,2H,57,53,touch,,Melbourne Victory,Arslan,42.9,66.1,,,,,,,
100167,2H,58,11,pass,short_or_medium_pass,Sydney FC,Caceres,51.2,58.3,49.7,34.6,Lolley,True,,,
100841,2H,58,24,touch,,Melbourne Victory,Neyder,69.7,41.7,,,,,,,
100251,2H,58,37,pass,short_or_medium_pass,Sydney FC,Segecic,75.4,17.5,83.3,38.5,Teague,True,,,
100325,2H,58,37,pass,short_or_medium_pass,Melbourne Victory,Izzo,5.9,42.9,15.1,34.3,Geria,True,,,
100406,2H,58,45,pass,short_or_medium_pass,Melbourne Victory,Arslan,37.3,49.4,43.9,56.3,Brimmer,True,,,
100582,2H,58,48,touch,,Sydney FC,Kucharski,9.7,67.6,,,,,,,
100288,2H,58,49,pass,progressive_pass,Sydney FC,Grant,12.8,5.0,38.1,11.6,Caceres,True,,,
100123,2H,58,51,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,22.5,88.4,10.7,51.0,Redmayne,True,,,
100896,2H,58,55,touch,,Melbourne Victory,Kalifa,58.6,17.0,,,,,,,
100566,2H,59,13,touch,,Sydney FC,Lolley,99.0,42.9,,,,,,,
100565,2H,59,26,touch,,Sydney FC,Brattan,32.5,52.8,,,,,,,
100810,2H,59,28,touch,,Melbourne Victory,Geria,61.8,71.8,,,,,,,
100450,2H,59,32,pass,short_or_medium_pass,Melbourne Victory,Rojas,62.7,29.7,40.6,47.8,Arslan,True,,,
100445,2H,59,43,pass,short_or_medium_pass,Melbourne Victory,Brimmer,38.9,61.3,80.3,44.8,Chiba,True,,,
100295,2H,59,53,pass,progressive_pass,Sydney FC,Burgess,29.7,60.4,63.0,61.9,Segecic,True,,,
100391,2H,59,54,pass,short_or_medium_pass,Melbourne Victory,Neyder,30.9,80.3,40.0,61.1,Brimmer,True,,,
100327,2H,60,9,pass,short_or_medium_pass,Melbourne Victory,Izzo,1.0,52.0,20.7,39.1,Geria,True,,,
100174,2H,60,23,pass,short_or_medium_pass,Sydney FC,Caceres,52.0,51.3,74.3,16.5,Segecic,True,,,
100604,2H,60,32,touch,,Sydney FC,Rodwell,79.7,74.9,,,,,,,
100711,2H,60,40,touch,,Sydney FC,Lolley,1.0,54.8,,,,,,,
100423,2H,60,46,pass,short_or_medium_pass,Melbourne Victory,Brimmer,42.1,64.6,18.9,79.9,Neyder,True,,,
100799,2H,60,46,touch,,Melbourne Victory,Vidosic,42.2,77.0,,,,,,,
100901,2H,60,48,touch,,Melbourne Victory,Kalifa,29.0,31.3,,,,,,,
100163,2H,61,3,pass,short_or_medium_pass,Sydney FC,Caceres,38.6,47.0,24.0,61.2,Burgess,True,,,
100472,2H,61,5,pass,short_or_medium_pass,Melbourne Victory,Kalifa,70.4,74.1,22.9,87.1,Neyder,True,,,
100025,2H,61,8,pass,short_or_medium_pass,Sydney FC,Redmayne,4.8,49.1,30.1,12.8,Grant,True,,,
100823,2H,61,9,touch,,Melbourne Victory,Roderick,73.1,48.1,,,,,,,
100029,2H,61,10,pass,short_or_medium_pass,Sydney FC,Redmayne,12.3,48.8,17.1,40.1,Rodwell,True,,,
100656,2H,61,14,touch,,Sydney FC,Redmayne,64.2,74.6,,,,,,,
100269,2H,61,15,pass,short_or_medium_pass,Sydney FC,Brattan,85.4,90.7,40.5,50.4,Caceres,True,,,
100795,2H,61,28,touch,,Melbourne Victory,Rojas,28.2,52.8,,,,,,,
100693,2H,61,39,touch,,Sydney FC,Girdwood-Reich,19.0,53.1,,,,,,,
100191,2H,61,59,pass,short_or_medium_pass,Sydney FC,Lolley,58.2,26.5,36.8,56.7,Caceres,True,,,
100278,2H,61,59,pass,short_or_medium_pass,Sydney FC,Brattan,73.0,77.9,74.6,40.9,Teague,True,,,
100144,2H,62,16,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,36.0,85.4,57.9,35.1,Lolley,True,,,
100119,2H,62,17,pass,short_or_medium_pass,Sydney FC,Burgess,23.9,55.0,50.3,45.6,Caceres,True,,,
100832,2H,62,17,touch,,Melbourne Victory,Kalifa,93.8,57.3,,,,,,,
100774,2H,62,20,touch,,Melbourne Victory,Neyder,1.0,90.4,,,,,,,
100096,2H,62,26,pass,short_or_medium_pass,Sydney FC,Rodwell,21.3,39.9,43.9,54.6,Caceres,True,,,
100662,2H,62,37,touch,,Sydney FC,Segecic,53.9,62.7,,,,,,,
100184,2H,62,40,pass,short_or_medium_pass,Sydney FC,Lolley,59.4,30.2,7.6,44.3,Redmayne,True,,,
100798,2H,62,42,touch,,Melbourne Victory,Kalifa,38.7,63.2,,,,,,,
100017,2H,62,45,shot,,Melbourne Victory,Bacus,89.8,27.2,,,,,0.15,False,True
100717,2H,62,45,touch,,Sydney FC,Brattan,10.6,34.4,,,,,,,
100689,2H,62,46,touch,,Sydney FC,Teague,2.7,63.8,,,,,,,
100335,2H,62,50,pass,short_or_medium_pass,Melbourne Victory,Izzo,9.4,31.7,48.3,56.6,Brimmer,True,,,
100275,2H,62,53,pass,short_or_medium_pass,Sydney FC,Brattan,68.4,83.4,50.0,71.0,Kucharski,True,,,
100032,2H,63,1,pass,short_or_medium_pass,Sydney FC,Redmayne,9.8,52.4,27.7,54.0,Burgess,True,,,
100853,2H,63,2,touch,,Melbourne Victory,Roderick,28.4,33.9,,,,,,,
100446,2H,63,24,pass,short_or_medium_pass,Melbourne Victory,Rojas,57.2,23.0,4.8,46.5,Izzo,True,,,
100679,2H,63,26,touch,,Sydney FC,Lolley,23.8,55.5,,,,,,,
100009,2H,63,29,shot,,Sydney FC,Kucharski,92.3,40.8,,,,,0.32,False,True
100410,2H,63,33,pass,short_or_medium_pass,Melbourne Victory,Arslan,32.5,30.6,60.6,23.5,Rojas,True,,,
100415,2H,63,36,pass,short_or_medium_pass,Melbourne Victory,Arslan,39.5,28.2,77.8,58.1,Chiba,True,,,
100690,2H,63,37,touch,,Sydney FC,Rodwell,59.1,8.6,,,,,,,
100058,2H,63,57,pass,short_or_medium_pass,Sydney FC,Grant,18.0,23.3,17.4,57.6,Burgess,True,,,
100567,2H,64,0,touch,,Sydney FC,Redmayne,76.7,1.6,,,,,,,
100719,2H,64,25,touch,,Sydney FC,Girdwood-Reich,88.0,8.6,,,,,,,
100682,2H,64,30,touch,,Sydney FC,Burgess,33.9,90.8,,,,,,,
100408,2H,64,33,pass,short_or_medium_pass,Melbourne Victory,Arslan,38.3,30.0,36.0,61.4,Brimmer,True,,,
100740,2H,64,39,touch,,Melbourne Victory,Chiba,18.2,60.8,,,,,,,
100150,2H,64,45,pass,short_or_medium_pass,Sydney FC,Caceres,43.8,52.2,19.6,47.1,Redmayne,True,,,
100098,2H,64,51,pass,short_or_medium_pass,Sydney FC,Rodwell,24.4,34.6,51.5,26.7,Lolley,True,,,
100792,2H,64,53,touch,,Melbourne Victory,Brimmer,5.0,81.5,,,,,,,
100812,2H,64,55,touch,,Melbourne Victory,Arslan,19.9,91.7,,,,,,,
100148,2H,65,15,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,26.8,82.7,58.2,74.8,Kucharski,True,,,
100513,2H,65,15,pass,progressive_pass,Melbourne Victory,Neyder,17.2,87.9,50.4,85.6,Bacus,True,,,
100081,2H,65,38,pass,short_or_medium_pass,Sydney FC,Rodwell,18.9,28.5,24.7,15.8,Grant,True,,,
100538,2H,65,46,touch,,Sydney FC,Caceres,70.6,77.2,,,,,,,
100645,2H,65,47,touch,,Sydney FC,Segecic,85.2,28.2,,,,,,,
100533,2H,65,58,touch,,Sydney FC,Kucharski,59.1,44.6,,,,,,,
100205,2H,66,1,pass,short_or_medium_pass,Sydney FC,Kucharski,57.3,67.2,6.3,46.2,Redmayne,True,,,
100411,2H,66,1,pass,short_or_medium_pass,Melbourne Victory,Arslan,39.4,32.6,75.6,23.4,Rojas,True,,,
100720,2H,66,1,touch,,Sydney FC,Grant,78.2,52.7,,,,,,,
100638,2H,66,2,touch,,Sydney FC,Lolley,1.0,30.7,,,,,,,
100549,2H,66,5,touch,,Sydney FC,Caceres,45.8,66.6,,,,,,,
100430,2H,66,19,pass,short_or_medium_pass,Melbourne Victory,Brimmer,50.2,68.4,48.0,47.6,Arslan,True,,,
100556,2H,66,25,touch,,Sydney FC,Rodwell,53.5,62.9,,,,,,,
100560,2H,66,36,touch,,Sydney FC,Lolley,20.0,57.3,,,,,,,
100443,2H,66,37,pass,short_or_medium_pass,Melbourne Victory,Brimmer,42.0,67.0,73.4,33.1,Chiba,True,,,
100457,2H,66,37,pass,short_or_medium_pass,Melbourne Victory,Bacus,57.5,51.5,41.5,35.3,Arslan,True,,,
100907,2H,66,46,touch,,Melbourne Victory,Arslan,13.7,45.5,,,,,,,
100229,2H,66,47,pass,short_or_medium_pass,Sydney FC,Kucharski,48.0,70.7,83.5,53.1,Teague,True,,,
100619,2H,66,50,touch,,Sydney FC,Segecic,5.4,71.6,,,,,,,
100382,2H,66,53,pass,short_or_medium_pass,Melbourne Victory,Neyder,20.9,81.3,1.0,46.4,Izzo,True,,,
100876,2H,66,53,touch,,Melbourne Victory,Geria,23.7,68.3,,,,,,,
100375,2H,67,7,pass,short_or_medium_pass,Melbourne Victory,Roderick,23.6,54.3,30.1,43.0,Arslan,True,,,
100010,2H,67,8,shot,goal,Sydney FC,Teague,86.0,60.0,,,,,0.28,True,True
100562,2H,67,14,touch,,Sydney FC,Kucharski,70.7,13.4,,,,,,,
100207,2H,67,25,pass,short_or_medium_pass,Sydney FC,Kucharski,49.9,70.8,18.3,33.2,Rodwell,True,,,
100399,2H,67,25,pass,short_or_medium_pass,Melbourne Victory,Arslan,41.8,35.3,11.8,8.3,Vidosic,True,,,
100040,2H,67,34,pass,short_or_medium_pass,Sydney FC,Redmayne,2.6,54.2,65.5,28.5,Lolley,True,,,
100368,2H,67,34,pass,short_or_medium_pass,Melbourne Victory,Roderick,17.6,65.6,9.8,44.1,Izzo,True,,,
100601,2H,67,45,touch,,Sydney FC,Brattan,16.9,58.1,,,,,,,
100267,2H,67,46,pass,short_or_medium_pass,Sydney FC,Brattan,71.1,72.2,30.6,77.2,Girdwood-Reich,True,,,
100131,2H,67,55,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,33.6,90.5,22.3,60.7,Burgess,True,,,
100018,2H,67,56,shot,,Melbourne Victory,Kalifa,96.5,42.2,,,,,0.45,False,False
100781,2H,67,57,touch,,Melbourne Victory,Kalifa,9.3,42.9,,,,,,,
100864,2H,68,18,touch,,Melbourne Victory,Rojas,59.9,86.0,,,,,,,
100198,2H,68,19,pass,short_or_medium_pass,Sydney FC,Lolley,56.1,18.7,75.5,13.0,Segecic,True,,,
100451,2H,68,20,pass,short_or_medium_pass,Melbourne Victory,Rojas,65.4,28.5,38.3,64.3,Brimmer,True,,,
100465,2H,68,31,pass,short_or_medium_pass,Melbourne Victory,Bacus,62.8,55.5,56.2,21.9,Rojas,True,,,
100020,2H,68,37,shot,,Melbourne Victory,Kalifa,84.7,46.5,,,,,0.13,False,True
100704,2H,68,39,touch,,Sydney FC,Teague,15.6,44.7,,,,,,,
100316,2H,68,44,pass,short_or_medium_pass,Melbourne Victory,Izzo,13.1,53.8,28.5,25.5,Vidosic,True,,,
100887,2H,68,44,touch,,Melbourne Victory,Kalifa,64.5,83.3,,,,,,,
100215,2H,68,48,pass,short_or_medium_pass,Sydney FC,Kucharski,49.4,66.2,32.6,62.9,Caceres,True,,,
100326,2H,68,54,pass,short_or_medium_pass,Melbourne Victory,Izzo,4.2,49.1,28.0,36.1,Geria,True,,,
100019,2H,68,58,shot,,Melbourne Victory,Chiba,80.1,63.3,,,,,0.11,False,True
100674,2H,69,6,touch,,Sydney FC,Rodwell,62.3,34.8,,,,,,,
100509,2H,69,10,pass,progressive_pass,Melbourne Victory,Brimmer,30.4,47.6,49.9,59.9,Geria,True,,,
100500,2H,69,17,pass,progressive_pass,Melbourne Victory,Arslan,35.7,24.1,55.2,17.7,Izzo,True,,,
100378,2H,69,19,pass,short_or_medium_pass,Melbourne Victory,Roderick,23.2,58.7,70.5,50.6,Bacus,True,,,
100576,2H,69,19,touch,,Sydney FC,Lolley,3.6,62.4,,,,,,,
100300,2H,69,25,pass,progressive_pass,Sydney FC,Burgess,38.1,68.0,66.6,67.8,Kucharski,True,,,
100299,2H,69,26,pass,progressive_pass,Sydney FC,Girdwood-Reich,15.7,77.8,35.9,92.3,Burgess,True,,,
100644,2H,69,28,touch,,Sydney FC,Rodwell,60.0,72.6,,,,,,,
100525,2H,69,33,touch,,Sydney FC,Segecic,1.0,90.9,,,,,,,
100395,2H,69,35,pass,short_or_medium_pass,Melbourne Victory,Neyder,28.7,85.7,75.5,56.8,Chiba,True,,,
100606,2H,69,38,touch,,Sydney FC,Burgess,76.6,52.3,,,,,,,
100770,2H,69,39,touch,,Melbourne Victory,Bacus,40.0,34.0,,,,,,,
100396,2H,69,49,pass,short_or_medium_pass,Melbourne Victory,Arslan,43.4,38.2,1.0,48.5,Izzo,True,,,
100557,2H,69,51,touch,,Sydney FC,Teague,72.4,34.9,,,,,,,
100281,2H,70,19,pass,progressive_pass,Sydney FC,Burgess,19.4,85.4,39.1,78.8,Segecic,True,,,
100597,2H,70,19,touch,,Sydney FC,Grant,33.5,43.3,,,,,,,
100655,2H,70,27,touch,,Sydney FC,Brattan,41.4,29.4,,,,,,,
100809,2H,70,28,touch,,Melbourne Victory,Geria,31.9,61.6,,,,,,,
100904,2H,70,32,touch,,Melbourne Victory,Chiba,8.1,77.9,,,,,,,
100373,2H,70,33,pass,short_or_medium_pass,Melbourne Victory,Roderick,21.9,68.1,22.3,88.2,Neyder,True,,,
100239,2H,70,34,pass,short_or_medium_pass,Sydney FC,Segecic,75.3,18.9,13.8,38.0,Rodwell,True,,,
100482,2H,70,45,pass,short_or_medium_pass,Melbourne Victory,Kalifa,67.5,80.3,63.9,48.5,Bacus,True,,,
100187,2H,71,0,pass,short_or_medium_pass,Sydney FC,Lolley,58.8,22.9,26.5,19.2,Grant,True,,,
100643,2H,71,2,touch,,Sydney FC,Caceres,72.7,62.2,,,,,,,
100564,2H,71,9,touch,,Sydney FC,Grant,17.2,80.6,,,,,,,
100083,2H,71,10,pass,short_or_medium_pass,Sydney FC,Rodwell,20.1,39.2,15.1,11.1,Grant,True,,,
100729,2H,71,16,touch,,Sydney FC,Caceres,33.4,16.3,,,,,,,
100727,2H,71,17,touch,,Sydney FC,Grant,49.0,32.6,,,,,,,
100042,2H,71,38,pass,short_or_medium_pass,Sydney FC,Redmayne,7.8,49.4,53.7,64.3,Kucharski,True,,,
100371,2H,71,43,pass,short_or_medium_pass,Melbourne Victory,Roderick,21.2,65.4,25.1,37.4,Geria,True,,,
100615,2H,71,45,touch,,Sydney FC,Caceres,72.3,38.0,,,,,,,
100595,2H,71,49,touch,,Sydney FC,Caceres,24.5,1.0,,,,,,,
100520,2H,71,56,touch,,Sydney FC,Lolley,28.1,48.5,,,,,,,
100248,2H,72,1,pass,short_or_medium_pass,Sydney FC,Segecic,81.8,24.3,69.9,80.5,Kucharski,True,,,
100878,2H,72,1,touch,,Melbourne Victory,Izzo,19.4,29.0,,,,,,,
100097,2H,72,2,pass,short_or_medium_pass,Sydney FC,Rodwell,18.7,34.5,54.5,49.4,Caceres,True,,,
100751,2H,72,2,touch,,Melbourne Victory,Kalifa,46.4,10.8,,,,,,,
100701,2H,72,4,touch,,Sydney FC,Redmayne,43.6,48.4,,,,,,,
100056,2H,72,5,pass,short_or_medium_pass,Sydney FC,Grant,30.9,19.9,23.9,62.6,Burgess,True,,,
100598,2H,72,6,touch,,Sydney FC,Caceres,64.9,65.9,,,,,,,
100665,2H,72,10,touch,,Sydney FC,Lolley,74.8,77.0,,,,,,,
100237,2H,72,29,pass,short_or_medium_pass,Sydney FC,Kucharski,56.7,80.7,68.7,75.7,Brattan,True,,,
100765,2H,72,29,touch,,Melbourne Victory,Bacus,70.2,72.4,,,,,,,
100831,2H,72,30,touch,,Melbourne Victory,Roderick,69.1,90.9,,,,,,,
100136,2H,72,31,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,37.2,83.1,51.6,51.7,Caceres,True,,,
100079,2H,72,34,pass,short_or_medium_pass,Sydney FC,Rodwell,31.2,40.0,24.3,20.0,Grant,True,,,
100571,2H,72,40,touch,,Sydney FC,Redmayne,28.3,62.8,,,,,,,
100888,2H,72,43,touch,,Melbourne Victory,Arslan,10.4,51.9,,,,,,,
100312,2H,72,46,pass,progressive_pass,Sydney FC,Caceres,32.6,53.1,48.9,45.3,Redmayne,True,,,
100161,2H,72,56,pass,short_or_medium_pass,Sydney FC,Caceres,49.3,47.8,22.6,76.5,Burgess,True,,,
100515,2H,73,9,pass,progressive_pass,Melbourne Victory,Geria,18.0,31.3,41.6,6.1,,False,,,
100880,2H,73,14,touch,,Melbourne Victory,Vidosic,54.7,47.0,,,,,,,
100338,2H,73,19,pass,short_or_medium_pass,Melbourne Victory,Vidosic,35.4,19.4,8.3,52.2,Izzo,True,,,
100093,2H,73,20,pass,short_or_medium_pass,Sydney FC,Rodwell,31.7,49.0,52.6,43.0,Caceres,True,,,
100700,2H,73,21,touch,,Sydney FC,Teague,43.4,11.1,,,,,,,
100124,2H,73,28,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,25.3,83.3,8.8,49.8,Redmayne,True,,,
100843,2H,73,31,touch,,Melbourne Victory,Roderick,23.3,92.7,,,,,,,
100629,2H,73,34,touch,,Sydney FC,Segecic,97.1,88.0,,,,,,,
100102,2H,73,35,pass,short_or_medium_pass,Sydney FC,Burgess,17.5,65.3,4.7,45.1,Redmayne,True,,,
100199,2H,73,39,pass,short_or_medium_pass,Sydney FC,Lolley,55.7,34.5,83.5,51.9,Teague,True,,,
100346,2H,73,39,pass,short_or_medium_pass,Melbourne Victory,Vidosic,17.0,19.4,46.3,37.5,Arslan,True,,,
100487,2H,73,40,pass,short_or_medium_pass,Melbourne Victory,Chiba,68.7,59.0,3.8,45.7,Geria,True,,,
100060,2H,73,50,pass,short_or_medium_pass,Sydney FC,Grant,33.9,18.3,37.0,50.1,Caceres,True,,,
100266,2H,73,55,pass,short_or_medium_pass,Sydney FC,Teague,75.7,55.2,70.3,82.1,Brattan,True,,,
100226,2H,74,0,pass,short_or_medium_pass,Sydney FC,Kucharski,54.2,86.4,67.8,11.8,Segecic,True,,,
100561,2H,74,2,touch,,Sydney FC,Girdwood-Reich,47.5,99.0,,,,,,,
100162,2H,74,7,pass,short_or_medium_pass,Sydney FC,Caceres,42.9,62.3,22.1,55.4,Burgess,True,,,
100886,2H,74,25,touch,,Melbourne Victory,Neyder,19.0,54.7,,,,,,,
100715,2H,74,32,touch,,Sydney FC,Brattan,38.8,43.1,,,,,,,
100588,2H,74,34,touch,,Sydney FC,Grant,20.5,39.5,,,,,,,
100833,2H,74,44,touch,,Melbourne Victory,Vidosic,60.9,64.8,,,,,,,
100021,2H,74,52,shot,goal,Melbourne Victory,Bacus,89.0,42.0,,,,,0.21,True,True
100340,2H,75,6,pass,short_or_medium_pass,Melbourne Victory,Vidosic,17.6,21.3,25.1,44.1,Geria,True,,,
100734,2H,75,7,touch,,Sydney FC,Redmayne,56.6,11.6,,,,,,,
100293,2H,75,8,pass,progressive_pass,Sydney FC,Burgess,40.2,54.4,60.6,58.1,Caceres,True,,,
100092,2H,75,14,pass,short_or_medium_pass,Sydney FC,Rodwell,24.6,40.2,12.2,82.6,Girdwood-Reich,True,,,
100392,2H,75,24,pass,short_or_medium_pass,Melbourne Victory,Neyder,26.4,90.0,58.2,54.4,Brimmer,True,,,
100586,2H,75,56,touch,,Sydney FC,Segecic,65.5,51.2,,,,,,,
100290,2H,75,58,pass,progressive_pass,Sydney FC,Caceres,40.3,52.7,66.0,52.7,,False,,,
100218,2H,75,59,pass,short_or_medium_pass,Sydney FC,Kucharski,43.9,66.0,48.5,52.6,Caceres,True,,,
100130,2H,76,6,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,23.6,84.9,13.9,34.8,Rodwell,True,,,
100034,2H,76,8,pass,short_or_medium_pass,Sydney FC,Redmayne,3.4,49.9,29.1,78.7,Girdwood-Reich,True,,,
100834,2H,76,13,touch,,Melbourne Victory,Chiba,20.4,14.5,,,,,,,
100605,2H,76,14,touch,,Sydney FC,Kucharski,52.7,20.1,,,,,,,
100579,2H,76,21,touch,,Sydney FC,Segecic,25.0,66.3,,,,,,,
100354,2H,76,36,pass,short_or_medium_pass,Melbourne Victory,Geria,17.5,36.8,3.8,48.8,Izzo,True,,,
100585,2H,76,43,touch,,Sydney FC,Grant,37.5,36.3,,,,,,,
100675,2H,76,45,touch,,Sydney FC,Rodwell,31.2,99.0,,,,,,,
100104,2H,76,51,pass,short_or_medium_pass,Sydney FC,Burgess,27.9,69.6,9.6,49.3,Redmayne,True,,,
